"Word", "Tag", "Score"
pillager,n,0
pillaging,n,0.2182206464
pillar,n,0
pillar-shaped,a,0
pillar_box,n,0
pillar_of_Islam,n,0
pillar_of_strength,n,0
pillared,a,0
pillbox,n,0
pillion,n,0
pillock,n,0
pillory,n,0
pillory,v,0.31712
pillow,n,0
pillow,v,0
pillow_block,n,0
pillow_fight,n,0
pillow_lace,n,0
pillow_lava,n,0
pillow_sham,n,0
pillow_slip,n,0
pillow_talk,n,0
pillowcase,n,0
pillwort,n,0
pilocarpine,n,0
pilomotor_reflex,n,0
pilose,a,0
pilosebaceous,a,0
pilosity,n,0
pilot,n,0
pilot,v,0
pilot_balloon,n,0
pilot_biscuit,n,0
pilot_bit,n,0
pilot_blacksnake,n,0
pilot_boat,n,0
pilot_bread,n,0
pilot_burner,n,0
pilot_chart,n,0
pilot_cloth,n,0
pilot_engine,n,0
pilot_experiment,n,0
pilot_film,n,0
pilot_ladder,n,0
pilot_lamp,n,0
pilot_light,n,0
pilot_program,n,0
pilot_project,n,0
pilot_whale,n,0
pilotage,n,0
pilotfish,n,0
pilothouse,n,0
piloting,n,0
pilotless,a,0
pilotless_aircraft,n,0
pilous,a,0
pilus,n,0
pimento,n,0
pimento_butter,n,0
pimento_tree,n,0
pimiento,n,0
pimozide,n,0
pimp,n,0
pimp,v,0
pimpernel,n,0
pimple,n,0
pimpled,a,0
pimply,a,0
pin,n,0
pin,v,0
pin-tailed_duck,n,0
pin-tailed_grouse,n,0
pin-tailed_sandgrouse,n,0
pin-up,n,0
pin_bone,n,0
pin_cherry,n,0
pin_clover,n,0
pin_curl,n,0
pin_down,v,0.232417792
pin_grass,n,0
pin_money,n,0
pin_oak,n,0
pin_table,n,0
pin_tumbler,n,0
pin_up,v,-0.2182206464
pin_wrench,n,0
pina_cloth,n,0
pina_colada,n,0
pinafore,n,0
pinata,n,0
pinball,n,0
pinball_game,n,0
pinball_machine,n,0
pince-nez,n,0
pincer,n,0
pinch,n,-6.95328
pinch,v,-4.9169242112
pinch_bar,n,0
pinch_hitter,n,0
pinchbeck,a,0
pinchbeck,n,0
pinche,n,0
pinched,a,0
pinchgut,n,0
pincurl_clip,n,0
pincushion,n,0
pincushion_flower,n,0
pincushion_hakea,n,0
pindolol,n,0
pine,n,0
pine,v,0.95136
pine-barren_sandwort,n,0
pine-tar_rag,n,0
pine-weed,n,0
pine_away,v,0.63424
pine_family,n,0
pine_fern,n,0
pine_finch,n,0
pine_grosbeak,n,0
pine_hyacinth,n,0
pine_knot,n,0
pine_leaf_aphid,n,0
pine_lily,n,0
pine_lizard,n,0
pine_marten,n,0
pine_mouse,n,0
pine_nut,n,0
pine_sawyer,n,0
pine_siskin,n,0
pine_snake,n,0
pine_spittlebug,n,0
pine_tar,n,0
pine_tree,n,0
pine_vole,n,0
pineal,a,0
pineal_body,n,0
pineal_eye,n,0
pineal_gland,n,0
pinealoma,n,0
pineapple,n,0
pineapple_family,n,0
pineapple_guava,n,0
pineapple_juice,n,0
pineapple_plant,n,0
pineapple_weed,n,0
pinecone,n,0
pinesap,n,0
pinetum,n,0
pineweed,n,0
pinfish,n,0
pinfold,n,0
ping,n,0
ping,v,0
ping-pong_ball,n,0
ping-pong_table,n,0
pinger,n,0
pingpong_paddle,n,0
pingpong_table,n,0
pinguecula,n,0
pinhead,n,0.31712
pinhole,n,0
pining,n,0
pinion,n,0
pinion,v,0
pinion_and_crown_wheel,n,0
pinion_and_ring_gear,n,0
pinioned,a,0
pinite,n,0
pink,a,0
pink,n,0
pink,v,0
pink-and-white_everlasting,n,0
pink-collar,a,0
pink-lavender,a,0
pink-orange,a,0
pink-purple,a,0
pink-red,a,0
pink-slipped,a,0
pink-tinged,a,0
pink-tipped,a,0
pink_bollworm,n,0
pink_calla,n,0
pink_cockatoo,n,0
pink_disease,n,0
pink_disease_fungus,n,0
pink_elephants,n,0
pink_family,n,0
pink_fivecorner,n,0
pink_fritillary,n,0
pink_lady,n,0
pink_of_my_John,n,0
pink_paper_daisy,n,0
pink_sand_verbena,n,0
pink_shower,n,0
pink_shower_tree,n,0
pink_slip,n,0
pink_wine,n,0
pinkeye,n,0
pinkie,n,0
pinkify,v,0
pinkish,a,0
pinkish-lavender,a,0
pinkish-orange,a,0
pinkish-purple,a,0
pinkish-white,a,0
pinkness,n,0
pinko,n,0
pinkroot,n,0
pinky,n,0
pinna,n,0
pinnace,n,0
pinnacle,n,3.97664
pinnacle,v,0
pinnate,a,0
pinnate-leafed,a,0
pinnate-leaved,a,0
pinnate_leaf,n,0
pinnated,a,0
pinnately,r,0
pinnatifid,a,0
pinnatiped,n,0
pinnatisect,a,0
pinner,n,0
pinning,n,0
pinniped,n,0
pinniped_mammal,n,0
pinnule,n,0
pinny,n,0
pinochle,n,0
pinocle,n,0
pinocytosis,n,0
pinole,n,0
pinon,n,0
pinon_nut,n,0
pinon_pine,n,0
pinpoint,n,0
pinpoint,v,0
pinprick,n,0
pins_and_needles,n,0
pinscher,n,0
pinstripe,n,0
pinstriped,a,0
pint,n,0
pint-size,a,0
pint-sized,a,0
pintado,n,0
pintail,n,0
pintle,n,0
pinto,n,0
pinto_bean,n,0
pinwheel,n,0
pinwheel-shaped,a,0
pinwheel_flower,n,0
pinwheel_roll,n,0
pinwheel_wind_collector,n,0
pinworm,n,0
pinyon,n,0
piolet,n,0
pion,n,0
pioneer,n,0
pioneer,v,0
pious,a,0
pious_platitude,n,0
piously,r,0
piousness,n,-0.31712
pip,n,0
pip,v,-0.31712
pip-squeak,n,0
pip_out,v,0
pipage,n,0
pipal,n,0
pipal_tree,n,0
pipe,n,0
pipe,v,0.375532032
pipe-clay,v,0
pipe_bomb,n,0
pipe_bowl,n,0
pipe_clamp,n,0
pipe_cleaner,n,0
pipe_cutter,n,0
pipe_down,v,0
pipe_dream,n,0
pipe_fitter,n,0
pipe_fitting,n,0
pipe_in,v,0
pipe_major,n,0
pipe_of_peace,n,0
pipe_organ,n,0
pipe_rack,n,0
pipe_smoker,n,0
pipe_up,v,0.0141971456
pipe_vine,n,0
pipe_vise,n,0
pipe_wrench,n,0
pipeclay,n,0
pipefish,n,0
pipefitting,n,0
pipeful,n,0
pipeline,n,0
pipeline_company,n,0
piper,n,0
piperacillin,n,0
piperazine,n,0
piperin,n,0
piperine,n,0
piperocaine,n,0
piperocaine_hydrochloride,n,0
pipestem_clematis,n,0
pipet,n,0
pipette,n,0
pipework,n,0
pipewort,n,0
pipewort_family,n,0
piping,n,0
piping,r,0
piping_crow,n,0
piping_crow-shrike,n,0
piping_guan,n,0
piping_plover,n,0
pipistrel,n,0
pipistrelle,n,0
pipit,n,0
pipsissewa,n,0
pipul,n,0
piquance,n,-0.382960304947
piquancy,n,0.0126428178022
piquant,a,0
piquantly,r,0
piquantness,n,0.0895104956498
pique,n,0.63424
pique,v,0.31712
piquet,n,0
piracy,n,0
pirana,n,0
piranha,n,0
pirate,n,0
pirate,v,0
pirate_flag,n,0
pirate_ship,n,0
piratical,a,0
piratically,r,0
piriform_area,n,0
piriform_lobe,n,0
pirogi,n,0
pirogue,n,0
piroplasm,n,0
piroshki,n,0
pirouette,n,0
pirouette,v,0
piroxicam,n,0
pirozhki,n,0
pis_aller,n,0
pisang_wax,n,0
pisanosaur,n,0
pisanosaurus,n,0
piscary,n,0
piscatorial,a,0
piscatory,a,0
piscine,a,0
piscivorous,a,0
pisha_paysha,n,0
pisiform,n,0
pisiform_bone,n,0
pismire,n,0
piss,n,0
piss,v,-0.31712
piss-up,n,0
pissaba_palm,n,0
pissed,a,0
pissed_off,a,0
pisser,n,0
pissing,n,0
pistachio,n,0
pistachio_nut,n,0
pistachio_tree,n,0
piste,n,0
pistia,n,0
pistil,n,0
pistillate,a,0
pistillode,n,0
pistol,n,0
pistol-whip,v,0
pistol_grip,n,0
pistol_shrimp,n,0
pistoleer,n,0
piston,n,0
piston_chamber,n,0
piston_ring,n,0
piston_rod,n,0
pit,n,0
pit,v,0
pit-a-pat,r,0
pit-run_gravel,n,0
pit_bull_terrier,n,0
pit_of_the_stomach,n,0
pit_run,n,0
pit_stop,n,0
pit_viper,n,0
pita,n,0
pitahaya,n,0
pitahaya_cactus,n,0
pitanga,n,0
pitch,n,0
pitch,v,0
pitch-black,a,0
pitch-dark,a,0
pitch_accent,n,0
pitch_apple,n,0
pitch_black,n,0
pitch_blackness,n,0
pitch_contour,n,0
pitch_in,v,0
pitch_into,v,0
pitch_pine,n,0
pitch_pipe,n,0
pitch_shot,n,0
pitchblende,n,0
pitched,a,0
pitched_battle,n,0
pitcher,n,0
pitcher's_mound,n,0
pitcher-plant_family,n,0
pitcher-shaped,a,0
pitcher_plant,n,0
pitcher_sage,n,0
pitcherful,n,0
pitchfork,n,0
pitchfork,v,0
pitching,n,0
pitching_change,n,0
pitching_coach,n,0
pitching_wedge,n,0
pitchman,n,0
pitchstone,n,0
pitchy,a,0
piteous,a,0.382960304947
piteously,r,0
pitfall,n,0
pith,n,0
pith,v,0
pith_hat,n,0
pith_helmet,n,0
pithead,n,0
pithily,r,0
pithiness,n,0
pithy,a,0
pitiable,a,-0.0126428178022
pitiably,r,0
pitiful,a,-0.0895104956498
pitifully,r,0
pitiless,a,0
pitilessly,r,0
pitilessness,n,0.63424
pitman,n,0
piton,n,0
pitprop,n,0
pitsaw,n,0
pitta,n,0
pittance,n,0
pitted,a,0
pitter-patter,n,0
pitter-patter,r,0
pitter-patter,v,0
pitting,n,0
pitty-pat,r,0
pitty-patty,r,0
pituitary,a,0
pituitary,n,0
pituitary_body,n,0
pituitary_dwarf,n,0
pituitary_gland,n,0
pity,n,0
pity,v,0
pityingly,r,0
pityriasis,n,0
pityriasis_alba,n,0
pityriasis_rosea,n,0
pivot,n,0
pivot,v,0
pivot_joint,n,0
pivot_man,n,0
pivot_shot,n,0
pivotal,a,0
pivoting_window,n,0
pix,n,0
pix_chest,n,0
pixel,n,0
pixie,n,0
pixilated,a,0
pixy,n,0
pizza,n,0
pizza_parlor,n,0
pizza_pie,n,0
pizza_shop,n,0
pizzaz,n,0
pizzazz,n,0
pizzeria,n,0
pizzicato,a,0
pizzicato,n,0
pizzicato,r,0
pj's,n,0
placable,a,0
placard,n,0
placard,v,0
placate,v,-0.31712
placating,a,0
placatingly,r,0
placation,n,0
placative,a,0
placatory,a,0
place,n,0
place,v,0
place-kick,v,0
place-kicker,n,0
place-kicking,n,0
place-worship,n,0
place_bet,n,0
place_down,v,0
place_kick,n,0
place_mat,n,0
place_name,n,0
place_of_birth,n,0
place_of_business,n,0
place_of_origin,n,0
place_of_worship,n,0
place_setting,n,0
place_upright,v,-0.31712
placeable,a,0
placebo,n,0
placebo_effect,n,0
placed,a,0
placeholder,n,0
placekicker,n,0
placeman,n,0
placement,n,0
placement_center,n,0
placement_office,n,0
placenta,n,0
placenta_previa,n,0
placental,a,0
placental,n,0
placental_mammal,n,0
placentation,n,0
placer,n,0
placer_miner,n,0
placer_mining,n,0
placeseeker,n,0
placid,a,0
placidity,n,-0.232417792
placidly,r,0
placidness,n,0.2182206464
placket,n,0
placoderm,n,0
placoid,a,0
plagal_cadence,n,0
plage,n,0
plagiarisation,n,0
plagiarise,v,0
plagiarised,a,0
plagiariser,n,0
plagiarism,n,0
plagiarist,n,0
plagiaristic,a,0
plagiarization,n,0
plagiarize,v,0
plagiarized,a,0
plagiarizer,n,0
plagiocephaly,n,0
plagioclase,n,0
plagioclastic,a,0
plague,n,-3.97664
plague,v,-6.95328
plague_pneumonia,n,0
plague_spot,n,0
plaguey,a,0
plaguey,r,0
plaguily,r,0
plaguy,a,0
plaguy,r,0
plaice,n,0
plaid,n,0
plain,a,0
plain,n,0
plain,r,2.330637312
plain,v,0.63424
plain-woven,a,0
plain_clothes,n,0
plain_flour,n,0
plain_sailing,n,0
plain_stitch,n,0
plain_turkey,n,0
plain_wanderer,n,0
plain_weave,n,0
plainchant,n,0
plainclothesman,n,0
plainly,r,-0.4993234944
plainness,n,0
plains_lemon_monarda,n,0
plains_pocket_gopher,n,0
plains_pocket_mouse,n,0
plains_spadefoot,n,0
plainsman,n,0
plainsong,n,0
plainspoken,a,0
plaint,n,0
plaintiff,n,-1.0
plaintiff_in_error,n,0
plaintive,a,0
plaintively,r,0
plaintiveness,n,0
plait,n,0
plait,v,0
plaiter,n,0
plan,n,0
plan,v,0
plan_of_action,n,0
plan_of_attack,n,0.0
planar,a,0
planaria,n,0
planarian,n,0
planate,a,0
planation,n,0
planchet,n,0
planchette,n,0
plane,a,0
plane,n,0
plane,v,0
plane-polarized,a,0
plane-tree_family,n,0
plane_angle,n,0
plane_figure,n,0
plane_geometry,n,0
plane_seat,n,0
plane_section,n,0
plane_table,n,0
plane_ticket,n,0
plane_tree,n,0
planeness,n,0
planer,n,0
planet,n,0
planet_gear,n,0
planet_wheel,n,0
planetal,a,0
planetarium,n,0
planetary,a,0
planetary_gear,n,0
planetary_house,n,0
planetary_nebula,n,0
planetesimal,n,0
planetesimal_hypothesis,n,0
planetoid,n,0
plangency,n,0
plangent,a,0
planimeter,n,0
planing_machine,n,0
plank,n,0
plank,v,-0.0767280989754
plank-bed,n,0
plank_down,v,-0.00326679796288
plank_over,v,0.0187017819838
planking,n,0
plankton,n,0
planktonic,a,0
planktonic_algae,n,0
planless,a,0
planned,a,0
planned_community,n,0
planner,n,0
planning,n,0
planning_board,n,0
planning_commission,n,0
planoconcave,a,0
planoconvex,a,0
planographic,a,0
planographic_printing,n,0
planography,n,0
plant,n,0
plant,v,0
plant-eating,a,0
plant_bug,n,0
plant_cell,n,0
plant_closing,n,0
plant_department,n,0
plant_disease,n,0
plant_family,n,0
plant_fiber,n,0
plant_fibre,n,0
plant_food,n,0
plant_genus,n,0
plant_hopper,n,0
plant_hormone,n,0
plant_kingdom,n,0
plant_life,n,0
plant_louse,n,0
plant_material,n,0
plant_order,n,0
plant_organ,n,0
plant_part,n,0
plant_process,n,0
plant_product,n,0
plant_scientist,n,0
plant_structure,n,0
plant_substance,n,0
plant_tissue,n,0
plant_toxin,n,0
plant_virus,n,0
plantain,n,0
plantain-leaved_pussytoes,n,0
plantain_family,n,0
plantain_lily,n,0
plantain_tree,n,0
plantal,a,0
plantar,a,0
plantar_reflex,n,0
plantar_wart,n,0
plantation,n,0
plantation_owner,n,0
planted,a,0
planter,n,0
planter's_punch,n,0
planthopper,n,0
plantigrade,a,0
plantigrade,n,0
plantigrade_mammal,n,0
planting,n,0
plantlet,n,0
plantlike_flagellate,n,0
plantsman,n,0
planula,n,0
plaque,n,0
plash,n,0
plash,v,0
plasm,n,0
plasma,n,0
plasma_cell,n,0
plasma_membrane,n,0
plasma_physics,n,0
plasma_protein,n,0
plasma_thromboplastin_antecedent,n,0
plasmablast,n,0
plasmacyte,n,0
plasmacytoma,n,0
plasmapheresis,n,0
plasmid,n,0
plasmid_DNA,n,0
plasmin,n,0
plasminogen,n,0
plasminogen_activator,n,0
plasmodial_slime_mold,n,0
plasmodium,n,0
plaster,n,0
plaster,v,0
plaster_bandage,n,0
plaster_cast,n,0
plaster_of_Paris,n,0
plaster_over,v,0
plaster_saint,n,0
plasterboard,n,0
plastered,a,0
plasterer,n,0
plasterer's_float,n,0
plastering,n,0
plastering_trowel,n,0
plasterwork,n,0
plastic,a,0
plastic,n,0
plastic_art,n,0
plastic_bag,n,0
plastic_bomb,n,0
plastic_explosive,n,0
plastic_film,n,0
plastic_laminate,n,0
plastic_surgeon,n,0
plastic_surgery,n,0
plastic_wrap,n,0
plastically,r,0
plasticise,v,0
plasticiser,n,0
plasticity,n,0
plasticize,v,0
plasticizer,n,0
plastics_industry,n,0
plastid,n,0
plastinate,v,0
plastination,n,0
plastique,n,0
plastron,n,0
plat,n,0
plat,v,0.416102912
platan,n,0
plate,n,0
plate,v,0
plate_armor,n,0
plate_armour,n,0
plate_glass,n,0
plate_iron,n,0
plate_rack,n,0
plate_rail,n,0
plate_tectonic_theory,n,0
plate_tectonics,n,0
plateau,n,0
plateau_striped_whiptail,n,0
plateful,n,0
platelayer,n,0
platelet,n,0
plateletpheresis,n,0
platelike,a,0
platen,n,0
plater,n,0
platform,n,0
platform_bed,n,0
platform_rocker,n,0
plating,n,0
platinize,v,0
platinum,n,0
platinum-blonde,a,0
platinum_black,n,0
platinum_blond,n,0
platinum_blonde,n,0
platinum_thermometer,n,0
platitude,n,0.31712
platitudinal,a,0
platitudinarian,n,0
platitudinize,v,0
platitudinous,a,0
platonic,a,0
platoon,n,0
platter,n,0
platy,n,0
platyctenean,n,0
platyhelminth,n,0
platypus,n,0
platyrhine,a,0
platyrhinian,a,0
platyrrhine,a,0
platyrrhine,n,0
platyrrhinian,a,0
platyrrhinian,n,0
platyrrhinic,a,0
platysma,n,0
plaudit,n,-0.751064064
plaudits,n,-0.0283942912
plausibility,n,2.330637312
plausible,a,0
plausibleness,n,-0.4993234944
plausibly,r,0
plausive,a,0
play,n,0
play,v,0
play-actor,n,0
play-box,n,0
play_a_joke_on,v,0.382960304947
play_a_trick_on,v,-0.0126428178022
play_along,v,0
play_around,v,0
play_back,v,0
play_down,v,0.14311424
play_false,v,0
play_group,n,0
play_hooky,v,0
play_it_by_ear,v,0
play_list,n,0
play_off,v,0.31712
play_out,v,0.63424
play_possum,v,0
play_reading,n,0
play_therapy,n,0
play_tricks,v,-0.0895104956498
play_up,v,-0.232417792
playable,a,0
playact,v,0
playacting,n,0
playactor,n,0
playback,n,0
playbill,n,0
playbook,n,0
playbox,n,0
playboy,n,0
playday,n,0
played,a,0
played_out,a,0
player,n,0
player_piano,n,0
playfellow,n,-0.416102912
playful,a,0
playfully,r,0
playfulness,n,-0.95136
playgoer,n,0
playground,n,0
playground_ball,n,0
playground_slide,n,0
playhouse,n,0
playing,n,0
playing_area,n,0
playing_card,n,0
playing_field,n,0
playing_period,n,0
playlet,n,0
playlist,n,0
playmaker,n,0
playmate,n,2.2474167296
playoff,n,0
playoff_game,n,0
playpen,n,0
playroom,n,0
playschool,n,0
playscript,n,0
playsuit,n,0
plaything,n,2.48832
playtime,n,0
playwright,n,0
plaza,n,0
plea,n,0
plea-bargain,v,0
plea_bargain,n,0
plea_bargaining,n,0
plea_of_insanity,n,0
pleach,v,0
plead,v,0
pleader,n,-0.31712
pleading,a,0
pleading,n,0
pleading_in_the_alternative,n,0
pleadingly,r,0
pleasance,n,-0.599009792
pleasant,a,0
pleasant-smelling,a,0
pleasant-tasting,a,0
pleasantly,r,0
pleasantness,n,-0.31712
pleasantry,n,2.48832
please,r,2.48832
please,v,0
pleased,a,0
pleaser,n,0
pleasing,a,0
pleasing,n,0
pleasingly,r,0
pleasingness,n,0
pleasurable,a,0
pleasurably,r,0
pleasure,n,5.0915982336
pleasure-pain_principle,n,0
pleasure-unpleasure_principle,n,0
pleasure_boat,n,0
pleasure_craft,n,0
pleasure_ground,n,0
pleasure_principle,n,0
pleasure_seeker,n,0
pleasure_trip,n,0
pleat,n,0
pleat,v,0
pleating,n,0
pleb,n,0
plebe,n,0
plebeian,a,0
plebeian,n,0
plebiscite,n,0
plecopteran,n,0
plectognath,n,0
plectognath_fish,n,0
plectranthus,n,0
plectron,n,0
plectrum,n,0
pledge,n,-0.31712
pledge,v,5.083365376
pledge_taker,n,0
pledged,a,0
pledgee,n,0
pledger,n,0
plenarily,r,0
plenary,a,0
plenipotentiary,n,0
plenitude,n,-0.375489590138
plenteous,a,-0.375532032
plenteously,r,0
plenteousness,n,0.074166032328
plentiful,a,-0.0141971456
plentifully,r,0
plentifulness,n,0.16532241628
plentitude,n,0.109592890852
plenty,n,0.60526574613
plenty,r,0
plenum,n,0
pleochroic,a,0
pleochroism,n,0
pleomorphic,a,0
pleomorphic_rhabdomyosarcoma,n,0
pleomorphic_rhabdosarcoma,n,0
pleomorphism,n,0
pleonasm,n,0
pleonaste,n,0
pleonastic,a,0
pleopod,n,0
plesiosaur,n,0
plesiosaurus,n,0
plessimeter,n,0
plessor,n,0
plethodont,n,0
plethora,n,0.31712
plethoric,a,0
plethysmograph,n,0
pleura,n,0
pleural,a,0
pleural_cavity,n,0
pleural_space,n,0
pleuralgia,n,0
pleurisy,n,0
pleurisy_root,n,0
pleurocarp,n,0
pleurocarpous,a,0
pleurocarpous_moss,n,0
pleurodont,n,0
pleurodynia,n,0
pleuropneumonia,n,0
pleuropneumonialike_organism,n,0
pleurothallis,n,0
plexiglass,n,0
pleximeter,n,0
pleximetry,n,0
plexor,n,0
plexus,n,0
plexus_autonomici,n,0
plexus_brachialis,n,0
plexus_cardiacus,n,0
plexus_caroticus,n,0
plexus_celiacus,n,0
plexus_cervicalis,n,0
plexus_choroideus,n,0
plexus_coccygeus,n,0
plexus_dentalis,n,0
plexus_hypogastricus,n,0
plexus_lumbalis,n,0
plexus_mesentericus,n,0
plexus_myentericus,n,0
plexus_periarterialis,n,0
plexus_pulmonalis,n,0
plexus_sacralis,n,0
pliability,n,0
pliable,a,0
pliancy,n,0
pliant,a,0
pliantness,n,0
plica,n,0
plica_vocalis,n,0
plicate,v,0
plication,n,0
plier,n,0
pliers,n,0
plight,n,-5.46496
plight,v,-1.1733210112
plimsoll,n,0
plinth,n,0
ploce,n,0
plod,n,0
plod,v,-3.97664
plodder,n,0
plodding,a,0
plodding,n,0
ploddingly,r,0
plonk,n,0
plonk,v,-0.0536290784444
plonk_down,v,-0.00258335883528
plop,n,0
plop,r,0
plop,v,-0.0343295735856
plosion,n,0.31712
plosive,n,0
plosive_consonant,n,0
plosive_speech_sound,n,0
plot,n,0
plot,v,-2.2474167296
plot_element,n,0
plot_line,n,0
plot_of_ground,n,0
plot_of_land,n,0
plotted,a,0
plotter,n,0.31712
plough,n,0
plough,v,0.31712
plough_horse,n,0
plough_on,v,0
ploughboy,n,0
ploughed,a,0
ploughing,n,0
ploughland,n,0
ploughman,n,0
ploughman's_lunch,n,0
ploughshare,n,-0.375532032
ploughwright,n,0
plover,n,0
plow,n,0
plow,v,0
plow_ahead,v,0
plow_horse,n,0
plowboy,n,0
plowed,a,0
plower,n,0
plowing,n,0
plowland,n,0
plowman,n,0
plowshare,n,-0.0141971456
plowwright,n,0
ploy,n,0
pluck,n,0
pluck,v,0.473089894196
pluck_at,v,0
plucked,a,0
pluckily,r,0
pluckiness,n,0
plucky,a,0
plug,n,0
plug,v,0
plug-in,n,0
plug-ugly,n,0
plug_away,v,0
plug_fuse,n,0
plug_hat,n,0
plug_in,v,-0.375532032
plug_into,v,-0.0141971456
plugboard,n,0
plugged,a,0
plugger,n,0
plughole,n,0
plum,n,0
plum,r,0
plum-fruited_yew,n,0
plum-yew,n,0
plum-yew_family,n,0
plum_duff,n,0
plum_pudding,n,0
plum_sauce,n,0
plum_tomato,n,0
plum_tree,n,0
plumage,n,0
plumaged,a,0
plumate,a,0
plumb,a,0
plumb,n,0
plumb,r,0
plumb,v,0
plumb_bob,n,0
plumb_level,n,0
plumb_line,n,0
plumb_rule,n,0
plumbable,a,0
plumbaginaceous,a,0
plumbago,n,0
plumber,n,0
plumber's_helper,n,0
plumber's_snake,n,0
plumbery,n,0
plumbic,a,0
plumbing,n,0
plumbing_fixture,n,0
plumbing_system,n,0
plumbism,n,0
plumbous,a,0
plumcot,n,0
plumcot_tree,n,0
plume,n,0
plume,v,-0.868596015696
plume-tipped,a,0
plume_grass,n,0
plume_poppy,n,0
plume_thistle,n,0
plumed,a,0
plumed_scorpionfish,n,0
plumed_thistle,n,0
plumed_tussock,n,0
plumelike,a,0
plumlike,a,0
plummet,n,0
plummet,v,-0.00395134429625
plummy,a,0
plumose,a,0
plump,a,0
plump,n,0
plump,r,0
plump,v,-0.017314673635
plump_down,v,-0.00599664213841
plump_for,v,-0.751064064
plump_in,v,0
plump_out,v,0.0082045478825
plump_up,v,0
plumping,a,0
plumpness,n,0
plumule,n,0
plumy,a,0
plunder,n,-0.31712
plunder,v,0
plunderage,n,0
plundered,a,0
plunderer,n,0
plundering,a,0
plundering,n,0
plunge,n,0
plunge,v,0
plunger,n,0
plunk,n,0
plunk,r,0
plunk,v,-0.15657647725
plunk_down,v,0.186180316342
plunk_for,v,-0.0283942912
plunker,n,0
pluperfect,a,0
pluperfect,n,0
pluperfect_tense,n,0
plural,a,0
plural,n,0
plural_form,n,0
pluralisation,n,0
pluralise,v,0
pluralism,n,0
pluralist,n,0
pluralistic,a,0
plurality,n,-0.31712
pluralization,n,0
pluralize,v,0
plus,a,0
plus,n,-0.31712
plus_fours,n,0
plus_sign,n,0
plush,a,0
plush,n,0
plush-like,a,0
plushy,a,0
plutocracy,n,0
plutocrat,n,0
plutocratic,a,0
plutocratical,a,0
pluton,n,0
plutonic,a,0
plutonic_rock,n,0
plutonium,n,0
plutonium_239,n,0
plutonium_bomb,n,0
plutonium_pit,n,0
plutonium_trigger,n,0
pluviometer,n,0
ply,n,0
ply,v,-0.31712
plyboard,n,0
plyer,n,0
plyers,n,0
plywood,n,0
pneumatic,a,0
pneumatic_caisson,n,0
pneumatic_drill,n,0
pneumatic_hammer,n,0
pneumatic_tire,n,0
pneumatic_tyre,n,0
pneumatically,r,0
pneumatics,n,0
pneumatophore,n,0
pneumococcal,a,0
pneumococcal_pneumonia,n,0
pneumococcal_vaccine,n,0
pneumococcus,n,0
pneumoconiosis,n,0
pneumocystis_carinii_pneumonia,n,0
pneumocystis_pneumonia,n,0
pneumocytosis,n,0
pneumoencephalogram,n,0
pneumogastric,a,0
pneumogastric,n,0
pneumogastric_nerve,n,0
pneumonectomy,n,0
pneumonia,n,0
pneumonic,a,0
pneumonic_plague,n,0
pneumonitis,n,0
pneumonoconiosis,n,0
pneumothorax,n,0
po-faced,a,0
poach,v,0
poached,a,0
poached_egg,n,0
poacher,n,0
poaching,n,0
pochard,n,0
pock,n,0
pock,v,0
pocked,a,0
pocket,n,0
pocket,v,0
pocket-handkerchief,n,0
pocket-size,a,0
pocket-sized,a,0
pocket_battleship,n,0
pocket_billiards,n,0
pocket_book,n,0
pocket_borough,n,0
pocket_bread,n,0
pocket_calculator,n,0
pocket_comb,n,0
pocket_dictionary,n,0
pocket_edition,n,0
pocket_flap,n,0
pocket_flask,n,0
pocket_gopher,n,0
pocket_knife,n,0
pocket_lighter,n,0
pocket_money,n,0
pocket_mouse,n,0
pocket_rat,n,0
pocket_veto,n,0
pocket_watch,n,0
pocketable,a,0
pocketbook,n,0
pocketbook_issue,n,0
pocketcomb,n,0
pocketed_bat,n,0
pocketed_freetail_bat,n,0
pocketful,n,0
pocketknife,n,0
pockmark,n,0
pockmark,v,0
pockmarked,a,0
pod,n,0
pod,v,0
podalgia,n,0
podcast,v,0
podetium,n,0
podgy,a,0
podiatrist,n,0
podiatry,n,0
podicipitiform_seabird,n,0
podium,n,0
podlike,a,0
podocarp,n,0
podocarpus_family,n,0
podsol,n,0
podsol_soil,n,0
podsolic_soil,n,0
podzol,n,0
podzol_soil,n,0
poeciliid,n,0
poeciliid_fish,n,0
poem,n,0
poenology,n,0
poesy,n,0
poet,n,0
poet-singer,n,0
poet_laureate,n,0
poetess,n,0
poetic,a,0
poetic_justice,n,0
poetic_license,n,0
poetic_rhythm,n,0
poetical,a,0
poetically,r,0
poetics,n,0
poetise,v,0
poetiser,n,0
poetize,v,0
poetizer,n,0
poetry,n,0
pogey,n,0
pogge,n,0
pogo_stick,n,0
pogonia,n,0
pogonion,n,0
pogonip,n,0
pogonophoran,n,0
pogrom,n,0
pogy,n,0
poi,n,0
poignance,n,0
poignancy,n,0
poignant,a,0
poignantly,r,0
poikilotherm,n,0
poikilothermic,a,0
poikilothermous,a,0
